seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
scaffold_0151	4508	4543	+	10	1317	0.69	36	-1.72	0.28	0.48	PDEC.223.1.P01510001
scaffold_0151	4638	4801	+	10	151	0.23	164	3.74	-1.05	0.08	PDEC.223.1.P01510001
scaffold_0151	4879	4901	+	3	39	0.38	23	3.28	0.43	0.01	NA
scaffold_0151	4953	4967	+	2	13	0.54	15	0.54	1	0	NA
scaffold_0151	5025	5025	+	1	5	1	1	0	2	1	NA
scaffold_0151	5082	5082	+	1	5	1	1	0	2	1	NA
scaffold_0151	78668	78668	+	1	10	1	1	0	2	1	NA
scaffold_0151	120564	120567	+	3	36	0.47	4	-0.36	0.48	0.04	PDEC.223.1.P01510072
scaffold_0151	120614	120614	+	1	6	1	1	0	2	1	PDEC.223.1.P01510072
scaffold_0151	130790	130845	+	8	221	0.28	56	-18.74	-0.67	0.11	PDEC.223.1.P01510081
scaffold_0151	138467	138483	+	4	183	0.6	17	-6.32	0.49	0.25	PDEC.223.1.P01510089
scaffold_0151	138833	138833	+	1	7	1	1	0	2	1	NA
scaffold_0151	138933	138933	+	1	5	1	1	0	2	1	NA
scaffold_0151	157705	157709	+	2	13	0.62	5	0.46	1.04	0.04	PDEC.223.1.P01510102
scaffold_0151	9411	9411	-	1	5	1	1	0	2	1	PDEC.223.1.P01510003
scaffold_0151	10139	10139	-	1	5	1	1	0	2	1	NA
scaffold_0151	17604	17633	-	2	83	0.78	30	-8.21	1.25	0.25	NA
scaffold_0151	20603	20603	-	1	7	1	1	0	2	1	PDEC.223.1.P01510012
scaffold_0151	55775	55814	-	3	33	0.67	40	-2.41	0.75	0.21	PDEC.223.1.P01510036
scaffold_0151	55874	55874	-	1	10	1	1	0	2	1	PDEC.223.1.P01510036
scaffold_0151	55924	55943	-	8	1360	0.92	20	2.53	1.45	0.82	PDEC.223.1.P01510036
scaffold_0151	100851	100851	-	1	5	1	1	0	2	1	PDEC.223.1.P01510059
scaffold_0151	128351	128351	-	1	5	1	1	0	2	1	NA
scaffold_0151	133671	133680	-	4	100	0.6	10	0.65	0.41	0.2	PDEC.223.1.P01510083
scaffold_0151	136704	136704	-	1	16	1	1	0	2	1	PDEC.223.1.P01510086
scaffold_0151	139248	139248	-	1	62	1	1	0	2	1	NA
scaffold_0151	140017	140017	-	1	6	1	1	0	2	1	NA
scaffold_0151	150500	150500	-	1	5	1	1	0	2	1	PDEC.223.1.P01510098
scaffold_0151	160036	160040	-	2	81	0.52	5	-0.07	1	0	PDEC.223.1.P01510103
scaffold_0152	3983	3998	+	2	11	0.55	16	-0.68	1.01	0.01	PDEC.223.1.P01520003
scaffold_0152	15619	15619	+	1	5	1	1	0	2	1	NA
scaffold_0152	32634	32634	+	1	5	1	1	0	2	1	PDEC.223.1.P01520024
scaffold_0152	39347	39347	+	1	7	1	1	0	2	1	PDEC.223.1.P01520028
scaffold_0152	42684	42692	+	2	19	0.58	9	-0.63	1.02	0.02	PDEC.223.1.P01520031
scaffold_0152	66050	66055	+	2	22	0.73	6	-1.14	1.15	0.15	PDEC.223.1.P01520047
scaffold_0152	74039	74039	+	1	5	1	1	0	2	1	NA
scaffold_0152	95436	95436	+	1	31	1	1	0	2	1	PDEC.223.1.P01520069
scaffold_0152	117742	117742	+	1	115	1	1	0	2	1	PDEC.223.1.P01520079
scaffold_0152	118470	118470	+	1	26	1	1	0	2	1	PDEC.223.1.P01520080
scaffold_0152	118629	118629	+	1	5	1	1	0	2	1	NA
scaffold_0152	118691	118701	+	3	34	0.5	11	-1.18	0.51	0.06	NA
scaffold_0152	118742	118742	+	1	77	1	1	0	2	1	NA
scaffold_0152	118782	118782	+	1	5	1	1	0	2	1	NA
scaffold_0152	118856	118881	+	4	61	0.36	26	-5.88	0.08	0.04	NA
scaffold_0152	118953	119028	+	4	51	0.49	76	-0.15	0.28	0.14	NA
scaffold_0152	126084	126107	+	10	1022	0.62	24	-5.9	0.08	0.42	PDEC.223.1.P01520085
scaffold_0152	126186	126186	+	1	17	1	1	0	2	1	PDEC.223.1.P01520085
scaffold_0152	126242	126242	+	1	20	1	1	0	2	1	NA
scaffold_0152	32616	32619	-	2	28	0.75	4	0.75	1.19	0.19	PDEC.223.1.P01520023
scaffold_0152	36506	36506	-	1	15	1	1	0	2	1	NA
scaffold_0152	42391	42391	-	1	12	1	1	0	2	1	PDEC.223.1.P01520030
scaffold_0152	54274	54274	-	1	5	1	1	0	2	1	NA
scaffold_0152	54551	54576	-	7	205	0.41	26	-3.77	-0.29	0.18	PDEC.223.1.P01520037
scaffold_0152	59797	59808	-	2	17	0.71	12	-2.26	1.13	0.13	PDEC.223.1.P01520041
scaffold_0152	75190	75190	-	1	5	1	1	0	2	1	PDEC.223.1.P01520053
scaffold_0152	77557	77559	-	2	15	0.6	3	0.2	1.03	0.03	PDEC.223.1.P01520055
scaffold_0152	80018	80018	-	1	11	1	1	0	2	1	PDEC.223.1.P01520057
scaffold_0152	89653	89653	-	1	5	1	1	0	2	1	PDEC.223.1.P01520062
scaffold_0152	101355	101359	-	4	125	0.44	5	0.31	0.29	0.15	PDEC.223.1.P01520073
scaffold_0152	106481	106481	-	1	30	1	1	0	2	1	PDEC.223.1.P01520075
scaffold_0152	125095	125097	-	2	26	0.58	3	-0.15	1.02	0.02	PDEC.223.1.P01520083
scaffold_0152	152615	152615	-	1	6	1	1	0	2	1	NA
scaffold_0153	45243	45243	+	1	6	1	1	0	2	1	PDEC.223.1.P01530033
scaffold_0153	74374	74374	+	1	5	1	1	0	2	1	NA
scaffold_0153	21400	21400	-	1	20	1	1	0	2	1	PDEC.223.1.P01530015
scaffold_0153	28183	28183	-	1	5	1	1	0	2	1	PDEC.223.1.P01530019
scaffold_0153	31660	31661	-	2	21	0.71	2	0.21	1.14	0.14	NA
scaffold_0153	32990	32990	-	1	5	1	1	0	2	1	PDEC.223.1.P01530025
scaffold_0153	69656	69656	-	1	8	1	1	0	2	1	NA
scaffold_0153	76673	76673	-	1	5	1	1	0	2	1	NA
scaffold_0153	76939	76939	-	1	23	1	1	0	2	1	PDEC.223.1.P01530053
scaffold_0153	86133	86133	-	1	83	1	1	0	2	1	PDEC.223.1.P01530056
scaffold_0153	111934	111948	-	6	520	0.87	15	4.88	1.18	0.68	PDEC.223.1.P01530074
scaffold_0153	119824	119824	-	1	6	1	1	0	2	1	NA
scaffold_0153	121147	121158	-	4	223	0.8	12	-0.11	1	0.5	PDEC.223.1.P01530077
scaffold_0153	140284	140284	-	1	5	1	1	0	2	1	PDEC.223.1.P01530090
scaffold_0154	15319	15319	+	1	5	1	1	0	2	1	PDEC.223.1.P01540005
scaffold_0154	37843	37843	+	1	39	1	1	0	2	1	PDEC.223.1.P01540023
scaffold_0154	46112	46117	+	2	45	0.84	6	1.72	1.38	0.38	PDEC.223.1.P01540028
scaffold_0154	55318	55318	+	1	20	1	1	0	2	1	PDEC.223.1.P01540035
scaffold_0154	57222	57225	+	2	51	0.67	4	0.5	1.08	0.08	PDEC.223.1.P01540036
scaffold_0154	64536	64536	+	1	5	1	1	0	2	1	PDEC.223.1.P01540039
scaffold_0154	107964	107974	+	3	283	0.72	11	2.96	0.89	0.3	PDEC.223.1.P01540059
scaffold_0154	110664	110664	+	1	6	1	1	0	2	1	PDEC.223.1.P01540061
scaffold_0154	162170	162508	+	43	2192	0.33	339	-75.64	-1.83	0.29	PDEC.223.1.P01540101
scaffold_0154	162587	162606	+	2	88	0.88	20	-7.12	1.46	0.46	NA
scaffold_0154	162673	162673	+	1	7	1	1	0	2	1	NA
scaffold_0154	162720	162720	+	1	5	1	1	0	2	1	NA
scaffold_0154	162924	162924	+	1	29	1	1	0	2	1	NA
scaffold_0154	163053	163099	+	4	37	0.54	47	11.73	0.29	0.14	NA
scaffold_0154	163156	163156	+	1	5	1	1	0	2	1	NA
scaffold_0154	163230	163325	+	5	164	0.51	96	36.91	0.29	0.26	NA
scaffold_0154	163374	163419	+	5	96	0.42	46	-0.86	0.22	0.24	NA
scaffold_0154	22312	22312	-	1	5	1	1	0	2	1	NA
scaffold_0154	22792	22792	-	1	5	1	1	0	2	1	NA
scaffold_0154	23180	23180	-	1	25	1	1	0	2	1	PDEC.223.1.P01540009
scaffold_0154	63837	63840	-	2	24	0.79	4	0.88	1.26	0.26	PDEC.223.1.P01540038
scaffold_0154	110493	110530	-	7	376	0.77	38	-10.45	0.67	0.53	PDEC.223.1.P01540060
scaffold_0154	116193	116193	-	1	38	1	1	0	2	1	PDEC.223.1.P01540065
scaffold_0155	10668	10680	+	2	62	0.6	13	1.16	1.03	0.03	PDEC.223.1.P01550006
scaffold_0155	11252	11252	+	1	5	1	1	0	2	1	NA
scaffold_0155	35094	35094	+	1	5	1	1	0	2	1	PDEC.223.1.P01550016
scaffold_0155	91732	91732	+	1	12	1	1	0	2	1	PDEC.223.1.P01550047
scaffold_0155	95943	95943	+	1	14	1	1	0	2	1	PDEC.223.1.P01550051
scaffold_0155	96412	96412	+	1	5	1	1	0	2	1	NA
scaffold_0155	97251	97251	+	1	7	1	1	0	2	1	PDEC.223.1.P01550052
scaffold_0155	97501	97501	+	1	18	1	1	0	2	1	NA
scaffold_0155	97542	97542	+	1	18	1	1	0	2	1	NA
scaffold_0155	97582	97629	+	7	144	0.37	48	-5.48	-0.36	0.16	NA
scaffold_0155	97693	97726	+	4	58	0.55	34	1.14	0.36	0.18	NA
scaffold_0155	97800	97800	+	1	6	1	1	0	2	1	NA
scaffold_0155	130257	130257	+	1	5	1	1	0	2	1	PDEC.223.1.P01550073
scaffold_0155	162406	162406	+	1	14	1	1	0	2	1	NA
scaffold_0155	3410	3410	-	1	8	1	1	0	2	1	NA
scaffold_0155	4013	4013	-	1	5	1	1	0	2	1	NA
scaffold_0155	43166	43166	-	1	13	1	1	0	2	1	PDEC.223.1.P01550019
scaffold_0155	101811	101811	-	1	12	1	1	0	2	1	PDEC.223.1.P01550055
scaffold_0155	103596	103596	-	1	25	1	1	0	2	1	PDEC.223.1.P01550057
scaffold_0155	122121	122121	-	1	5	1	1	0	2	1	PDEC.223.1.P01550068
scaffold_0155	135255	135255	-	1	49	1	1	0	2	1	PDEC.223.1.P01550076
scaffold_0156	21082	21082	+	1	5	1	1	0	2	1	PDEC.223.1.P01560010
scaffold_0156	33944	33944	+	1	12	1	1	0	2	1	PDEC.223.1.P01560018
scaffold_0156	54875	54875	+	1	5	1	1	0	2	1	NA
scaffold_0156	79206	79206	+	1	6	1	1	0	2	1	PDEC.223.1.P01560050
scaffold_0156	80699	80699	+	1	5	1	1	0	2	1	NA
scaffold_0156	84030	84030	+	1	5	1	1	0	2	1	NA
scaffold_0156	85990	85990	+	1	42	1	1	0	2	1	PDEC.223.1.P01560055
scaffold_0156	118984	118990	+	2	11	0.55	7	-0.27	1.01	0.01	PDEC.223.1.P01560077
scaffold_0156	119165	119165	+	1	7	1	1	0	2	1	NA
scaffold_0156	11816	11816	-	1	11	1	1	0	2	1	PDEC.223.1.P01560002
scaffold_0156	20880	20880	-	1	54	1	1	0	2	1	PDEC.223.1.P01560009
scaffold_0156	23065	23065	-	1	5	1	1	0	2	1	PDEC.223.1.P01560011
scaffold_0156	38381	38381	-	1	5	1	1	0	2	1	PDEC.223.1.P01560021
scaffold_0156	43825	43825	-	1	18	1	1	0	2	1	PDEC.223.1.P01560025
scaffold_0156	48306	48306	-	1	8	1	1	0	2	1	NA
scaffold_0156	48387	48387	-	1	5	1	1	0	2	1	NA
scaffold_0156	48565	48565	-	1	7	1	1	0	2	1	NA
scaffold_0156	100904	100915	-	2	28	0.79	12	-3.14	1.25	0.25	PDEC.223.1.P01560064
scaffold_0156	101859	101859	-	1	6	1	1	0	2	1	NA
scaffold_0156	107361	107361	-	1	16	1	1	0	2	1	PDEC.223.1.P01560068
scaffold_0156	126596	126596	-	1	10	1	1	0	2	1	NA
scaffold_0156	126670	126673	-	2	11	0.55	4	-0.14	1.01	0.01	NA
scaffold_0156	126748	126757	-	2	12	0.5	10	0	1	0	NA
scaffold_0156	126813	126829	-	4	55	0.53	17	0.84	0.26	0.13	NA
scaffold_0156	126898	126901	-	2	46	0.5	4	0	1	0	NA
scaffold_0156	127034	127052	-	3	52	0.56	19	-1.1	0.68	0.16	NA
scaffold_0156	127129	127129	-	1	9	1	1	0	2	1	PDEC.223.1.P01560082
scaffold_0156	127195	127278	-	17	3738	0.72	84	38.56	0.45	0.62	PDEC.223.1.P01560082
scaffold_0157	14532	14544	+	4	108	0.45	13	-1.29	0.15	0.08	PDEC.223.1.P01570004
scaffold_0157	35509	35509	+	1	49	1	1	0	2	1	PDEC.223.1.P01570019
scaffold_0157	48644	48644	+	1	32	1	1	0	2	1	PDEC.223.1.P01570029
scaffold_0157	49088	49088	+	1	10	1	1	0	2	1	PDEC.223.1.P01570030
scaffold_0157	65544	65544	+	1	10	1	1	0	2	1	PDEC.223.1.P01570043
scaffold_0157	65708	65708	+	1	6	1	1	0	2	1	PDEC.223.1.P01570043
scaffold_0157	66158	66158	+	1	6	1	1	0	2	1	NA
scaffold_0157	84528	84535	+	3	100	0.49	8	-1.73	0.73	0.2	PDEC.223.1.P01570055
scaffold_0157	959	959	-	1	5	1	1	0	2	1	NA
scaffold_0157	1765	1799	-	4	37	0.54	35	11.38	0.28	0.14	PDEC.223.1.P01570001
scaffold_0157	18167	18167	-	1	5	1	1	0	2	1	NA
scaffold_0157	18415	18416	-	2	168	0.97	2	-0.47	1.81	0.81	PDEC.223.1.P01570005
scaffold_0157	71378	71378	-	1	5	1	1	0	2	1	NA
scaffold_0157	72851	72857	-	4	124	0.47	7	1.99	0.45	0.23	NA
scaffold_0157	82281	82281	-	1	11	1	1	0	2	1	PDEC.223.1.P01570051
scaffold_0157	94850	94850	-	1	5	1	1	0	2	1	NA
scaffold_0157	104348	104348	-	1	7	1	1	0	2	1	NA
scaffold_0157	104417	104484	-	4	45	0.42	68	6.72	0.14	0.07	NA
scaffold_0157	104525	104662	-	11	221	0.24	138	-21.48	-0.97	0.14	PDEC.223.1.P01570063
scaffold_0157	104714	104774	-	10	593	0.8	61	13.35	0.72	0.61	PDEC.223.1.P01570063
scaffold_0157	106703	106703	-	1	5	1	1	0	2	1	PDEC.223.1.P01570065
scaffold_0157	120526	120526	-	1	12	1	1	0	2	1	PDEC.223.1.P01570074
scaffold_0158	43931	43931	+	1	6	1	1	0	2	1	PDEC.223.1.P01580030
scaffold_0158	46875	46875	+	1	5	1	1	0	2	1	NA
scaffold_0158	47063	47063	+	1	5	1	1	0	2	1	NA
scaffold_0158	47732	47732	+	1	5	1	1	0	2	1	NA
scaffold_0158	47918	47958	+	3	39	0.67	41	-6.87	0.76	0.22	NA
scaffold_0158	70380	70380	+	1	24	1	1	0	2	1	PDEC.223.1.P01580051
scaffold_0158	79475	79475	+	1	52	1	1	0	2	1	PDEC.223.1.P01580058
scaffold_0158	82424	82436	+	4	199	0.57	13	-2.34	0.42	0.21	PDEC.223.1.P01580060
scaffold_0158	83138	83138	+	1	5	1	1	0	2	1	NA
scaffold_0158	90763	90763	+	1	13	1	1	0	2	1	PDEC.223.1.P01580065
scaffold_0158	97223	97223	+	1	10	1	1	0	2	1	PDEC.223.1.P01580071
scaffold_0158	98244	98244	+	1	5	1	1	0	2	1	PDEC.223.1.P01580072
scaffold_0158	102158	102178	+	6	234	0.47	21	-6.76	0.04	0.24	PDEC.223.1.P01580075
scaffold_0158	109172	109172	+	1	6	1	1	0	2	1	NA
scaffold_0158	18184	18184	-	1	16	1	1	0	2	1	PDEC.223.1.P01580013
scaffold_0158	28052	28052	-	1	7	1	1	0	2	1	PDEC.223.1.P01580021
scaffold_0158	67443	67443	-	1	22	1	1	0	2	1	NA
scaffold_0158	67696	67696	-	1	5	1	1	0	2	1	PDEC.223.1.P01580047
scaffold_0158	67779	67780	-	2	41	0.68	2	0.18	1.1	0.1	PDEC.223.1.P01580047
scaffold_0159	5564	5564	+	1	31	1	1	0	2	1	PDEC.223.1.P01590004
scaffold_0159	14453	14524	+	13	2293	0.7	72	-21.1	0.62	0.63	PDEC.223.1.P01590010
scaffold_0159	14631	14640	+	2	61	0.74	10	-2.14	1.17	0.17	NA
scaffold_0159	14716	14716	+	1	31	1	1	0	2	1	NA
scaffold_0159	22275	22280	+	2	28	0.71	6	-1.07	1.14	0.14	PDEC.223.1.P01590013
scaffold_0159	34686	34705	+	5	252	0.29	20	-0.8	-0.21	0.05	PDEC.223.1.P01590020
scaffold_0159	75419	75419	+	1	16	1	1	0	2	1	PDEC.223.1.P01590034
scaffold_0159	78715	78715	+	1	9	1	1	0	2	1	PDEC.223.1.P01590036
scaffold_0159	93723	93723	+	1	6	1	1	0	2	1	NA
scaffold_0159	101731	101731	+	1	9	1	1	0	2	1	NA
scaffold_0159	102565	102565	+	1	7	1	1	0	2	1	NA
scaffold_0159	110713	110713	+	1	7	1	1	0	2	1	NA
scaffold_0159	112364	112364	+	1	11	1	1	0	2	1	NA
scaffold_0159	114445	114465	+	2	13	0.62	21	2.31	1.04	0.04	NA
scaffold_0159	115343	115343	+	1	5	1	1	0	2	1	NA
scaffold_0159	115398	115399	+	2	120	0.95	2	-0.45	1.71	0.71	NA
scaffold_0159	115483	115483	+	1	7	1	1	0	2	1	NA
scaffold_0159	115534	115534	+	1	8	1	1	0	2	1	NA
scaffold_0159	115741	115741	+	1	6	1	1	0	2	1	NA
scaffold_0159	116746	116746	+	1	36	1	1	0	2	1	NA
scaffold_0159	116886	116886	+	1	5	1	1	0	2	1	NA
scaffold_0159	116995	116995	+	1	13	1	1	0	2	1	NA
scaffold_0159	117582	117582	+	1	5	1	1	0	2	1	NA
scaffold_0159	117778	117778	+	1	5	1	1	0	2	1	NA
scaffold_0159	118920	118920	+	1	5	1	1	0	2	1	NA
scaffold_0159	118990	118990	+	1	11	1	1	0	2	1	NA
scaffold_0159	119049	119055	+	2	38	0.87	7	2.21	1.44	0.44	NA
scaffold_0159	119213	119213	+	1	5	1	1	0	2	1	NA
scaffold_0159	119992	120031	+	3	49	0.51	40	-4.28	0.64	0.14	NA
scaffold_0159	120160	120160	+	1	5	1	1	0	2	1	NA
scaffold_0159	120235	120235	+	1	5	1	1	0	2	1	NA
scaffold_0159	120328	120328	+	1	5	1	1	0	2	1	NA
scaffold_0159	120391	120391	+	1	5	1	1	0	2	1	NA
scaffold_0159	13185	13185	-	1	10	1	1	0	2	1	NA
scaffold_0159	13575	13575	-	1	8	1	1	0	2	1	PDEC.223.1.P01590008
scaffold_0159	34137	34137	-	1	65	1	1	0	2	1	PDEC.223.1.P01590019
scaffold_0159	42904	42904	-	1	5	1	1	0	2	1	PDEC.223.1.P01590025
scaffold_0160	7504	7504	+	1	11	1	1	0	2	1	PDEC.223.1.P01600005
scaffold_0160	15239	15239	+	1	31	1	1	0	2	1	PDEC.223.1.P01600009
scaffold_0160	116797	116852	+	12	1871	0.48	56	-13.82	-0.21	0.38	PDEC.223.1.P01600072
scaffold_0160	116909	116909	+	1	14	1	1	0	2	1	PDEC.223.1.P01600072
scaffold_0160	119291	119291	+	1	5	1	1	0	2	1	PDEC.223.1.P01600074
scaffold_0160	36690	36690	-	1	42	1	1	0	2	1	PDEC.223.1.P01600016
scaffold_0160	38363	38363	-	1	6	1	1	0	2	1	PDEC.223.1.P01600017
scaffold_0160	49246	49246	-	1	5	1	1	0	2	1	PDEC.223.1.P01600026
scaffold_0160	79494	79494	-	1	43	1	1	0	2	1	PDEC.223.1.P01600050
scaffold_0160	83280	83280	-	1	5	1	1	0	2	1	NA
scaffold_0160	84010	84031	-	3	23	0.57	22	-0.85	0.58	0.1	PDEC.223.1.P01600054
scaffold_0160	84525	84525	-	1	5	1	1	0	2	1	NA
scaffold_0160	84768	84768	-	1	7	1	1	0	2	1	NA
scaffold_0160	110691	110694	-	2	50	0.88	4	-1.14	1.47	0.47	PDEC.223.1.P01600067
scaffold_0160	122837	122837	-	1	5	1	1	0	2	1	PDEC.223.1.P01600076
scaffold_0160	126464	126464	-	1	5	1	1	0	2	1	NA
scaffold_0160	126937	126939	-	2	122	0.69	3	-0.38	1.11	0.11	PDEC.223.1.P01600080
scaffold_0160	139315	139315	-	1	15	1	1	0	2	1	PDEC.223.1.P01600086
scaffold_0161	69059	69068	+	2	33	0.85	10	-3.14	1.39	0.39	PDEC.223.1.P01610046
scaffold_0161	88479	88479	+	1	22	1	1	0	2	1	PDEC.223.1.P01610061
scaffold_0161	105086	105137	+	12	435	0.23	52	8	-0.95	0.18	PDEC.223.1.P01610072
scaffold_0161	105344	105441	+	5	54	0.43	98	1.31	-0.1	0.1	NA
scaffold_0161	105625	105685	+	5	53	0.4	61	-3	-0.15	0.07	NA
scaffold_0161	110402	110402	+	1	5	1	1	0	2	1	PDEC.223.1.P01610075
scaffold_0161	120136	120136	+	1	73	1	1	0	2	1	PDEC.223.1.P01610080
scaffold_0161	120754	120754	+	1	5	1	1	0	2	1	NA
scaffold_0161	141592	141592	+	1	9	1	1	0	2	1	PDEC.223.1.P01610093
scaffold_0161	8542	8555	-	4	825	0.67	14	1.54	0.78	0.39	PDEC.223.1.P01610006
scaffold_0161	8898	8903	-	2	40	0.6	6	-0.5	1.03	0.03	PDEC.223.1.P01610007
scaffold_0161	13069	13069	-	1	6	1	1	0	2	1	PDEC.223.1.P01610010
scaffold_0161	22610	22629	-	2	76	0.93	20	-8.25	1.65	0.65	PDEC.223.1.P01610017
scaffold_0161	23107	23107	-	1	6	1	1	0	2	1	NA
scaffold_0161	59880	59880	-	1	7	1	1	0	2	1	PDEC.223.1.P01610039
scaffold_0161	155058	155058	-	1	5	1	1	0	2	1	NA
scaffold_0162	4904	4904	+	1	15	1	1	0	2	1	PDEC.223.1.P01620002
scaffold_0162	5183	5183	+	1	5	1	1	0	2	1	NA
scaffold_0162	5245	5248	+	2	17	0.71	4	0.62	1.13	0.13	NA
scaffold_0162	5378	5378	+	1	5	1	1	0	2	1	NA
scaffold_0162	5481	5515	+	8	134	0.25	35	-2.73	-0.75	0.08	NA
scaffold_0162	5578	5654	+	8	121	0.34	77	-4.6	-0.62	0.13	NA
scaffold_0162	5704	5705	+	2	22	0.5	2	0	1	0	NA
scaffold_0162	17279	17279	+	1	12	1	1	0	2	1	PDEC.223.1.P01620009
scaffold_0162	19378	19378	+	1	35	1	1	0	2	1	PDEC.223.1.P01620010
scaffold_0162	33612	33612	+	1	10	1	1	0	2	1	PDEC.223.1.P01620022
scaffold_0162	50610	50619	+	2	104	0.92	10	-3.81	1.61	0.61	PDEC.223.1.P01620033
scaffold_0162	51775	51775	+	1	53	1	1	0	2	1	PDEC.223.1.P01620034
scaffold_0162	53397	53397	+	1	56	1	1	0	2	1	PDEC.223.1.P01620035
scaffold_0162	824	824	-	1	5	1	1	0	2	1	NA
scaffold_0162	33334	33334	-	1	18	1	1	0	2	1	NA
scaffold_0162	33528	33543	-	7	239	0.68	16	1.9	0.34	0.41	PDEC.223.1.P01620021
scaffold_0162	36348	36348	-	1	7	1	1	0	2	1	PDEC.223.1.P01620023
scaffold_0162	46521	46524	-	2	17	0.71	4	-0.62	1.13	0.13	NA
scaffold_0162	71058	71058	-	1	5	1	1	0	2	1	NA
scaffold_0162	71732	71732	-	1	10	1	1	0	2	1	NA
scaffold_0162	71861	71861	-	1	5	1	1	0	2	1	NA
scaffold_0162	74032	74032	-	1	14	1	1	0	2	1	NA
scaffold_0162	74521	74521	-	1	5	1	1	0	2	1	NA
scaffold_0162	74606	74606	-	1	33	1	1	0	2	1	NA
scaffold_0162	75086	75086	-	1	10	1	1	0	2	1	NA
scaffold_0162	76014	76014	-	1	5	1	1	0	2	1	NA
scaffold_0162	76174	76176	-	2	20	0.75	3	-0.5	1.19	0.19	NA
scaffold_0162	76716	76716	-	1	6	1	1	0	2	1	NA
scaffold_0162	76783	76783	-	1	6	1	1	0	2	1	NA
scaffold_0162	76831	76835	-	2	12	0.58	5	-0.33	1.02	0.02	NA
scaffold_0162	76893	76893	-	1	10	1	1	0	2	1	NA
scaffold_0162	76972	76972	-	1	5	1	1	0	2	1	NA
scaffold_0162	77812	77812	-	1	5	1	1	0	2	1	NA
scaffold_0162	77927	77927	-	1	7	1	1	0	2	1	NA
scaffold_0162	79061	79061	-	1	9	1	1	0	2	1	NA
scaffold_0162	79119	79119	-	1	10	1	1	0	2	1	NA
scaffold_0162	79430	79430	-	1	15	1	1	0	2	1	NA
scaffold_0162	80955	80955	-	1	5	1	1	0	2	1	NA
scaffold_0162	81147	81147	-	1	34	1	1	0	2	1	PDEC.223.1.P01620041
scaffold_0162	103472	103472	-	1	5	1	1	0	2	1	PDEC.223.1.P01620050
scaffold_0162	111883	111883	-	1	25	1	1	0	2	1	PDEC.223.1.P01620057
scaffold_0162	119023	119027	-	3	52	0.63	5	-0.98	0.75	0.21	PDEC.223.1.P01620060
scaffold_0163	15249	15249	+	1	12	1	1	0	2	1	PDEC.223.1.P01630006
scaffold_0163	22735	22735	+	1	61	1	1	0	2	1	PDEC.223.1.P01630011
scaffold_0163	50570	50578	+	2	139	0.88	9	-3.02	1.46	0.46	PDEC.223.1.P01630026
scaffold_0163	65473	65473	+	1	8	1	1	0	2	1	PDEC.223.1.P01630033
scaffold_0163	84917	84917	+	1	18	1	1	0	2	1	NA
scaffold_0163	24422	24422	-	1	8	1	1	0	2	1	PDEC.223.1.P01630012
scaffold_0163	46252	46252	-	1	8	1	1	0	2	1	NA
scaffold_0163	50115	50115	-	1	22	1	1	0	2	1	PDEC.223.1.P01630025
scaffold_0163	114473	114473	-	1	5	1	1	0	2	1	NA
scaffold_0163	129143	129143	-	1	10	1	1	0	2	1	NA
scaffold_0163	150615	150615	-	1	32	1	1	0	2	1	NA
scaffold_0164	1758	1758	+	1	10	1	1	0	2	1	PDEC.223.1.P01640002
scaffold_0164	38160	38190	+	2	45	0.89	31	-11.67	1.5	0.5	PDEC.223.1.P01640020
scaffold_0164	49520	49520	+	1	21	1	1	0	2	1	PDEC.223.1.P01640028
scaffold_0164	64401	64410	+	3	81	0.78	10	-0.83	1.03	0.39	PDEC.223.1.P01640033
scaffold_0164	98518	98564	+	15	601	0.4	47	-6.71	-0.84	0.27	PDEC.223.1.P01640058
scaffold_0164	98612	98612	+	1	28	1	1	0	2	1	PDEC.223.1.P01640058
scaffold_0164	108491	108491	+	1	33	1	1	0	2	1	PDEC.223.1.P01640066
scaffold_0164	139611	139612	+	2	114	0.58	2	0.08	1.02	0.02	PDEC.223.1.P01640086
scaffold_0164	433	436	-	2	13	0.54	4	-0.12	1	0	NA
scaffold_0164	575	655	-	7	112	0.31	81	-8.65	-0.47	0.12	NA
scaffold_0164	22560	22572	-	2	41	0.68	13	2.2	1.1	0.1	PDEC.223.1.P01640011
scaffold_0164	54343	54343	-	1	5	1	1	0	2	1	NA
scaffold_0164	60837	60837	-	1	5	1	1	0	2	1	NA
scaffold_0164	69363	69363	-	1	10	1	1	0	2	1	PDEC.223.1.P01640036
scaffold_0164	70003	70003	-	1	16	1	1	0	2	1	PDEC.223.1.P01640037
scaffold_0164	76250	76250	-	1	21	1	1	0	2	1	PDEC.223.1.P01640041
scaffold_0164	76298	76390	-	10	374	0.33	93	35.44	-0.89	0.13	PDEC.223.1.P01640041
scaffold_0164	76850	76872	-	2	10	0.5	23	0	1	0	NA
scaffold_0164	77151	77151	-	1	6	1	1	0	2	1	NA
scaffold_0164	77447	77455	-	2	13	0.54	9	0.31	1	0	PDEC.223.1.P01640042
scaffold_0164	81353	81353	-	1	33	1	1	0	2	1	PDEC.223.1.P01640045
scaffold_0164	100521	100521	-	1	9	1	1	0	2	1	PDEC.223.1.P01640060
scaffold_0164	101533	101543	-	2	32	0.84	11	3.44	1.37	0.37	NA
