seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
scaffold_0218	27603	27603	-	1	3	1	1	0	2	1	PNOV.TE.1.P02180015
scaffold_0218	35811	35811	-	1	4	1	1	0	2	1	NA
scaffold_0218	35837	35885	-	4	29	0.52	49	-2.38	0.25	0.12	NA
scaffold_0218	35943	35977	-	5	89	0.63	35	14.75	0.5	0.35	PNOV.TE.1.P02180025
scaffold_0218	36006	36027	-	4	80	0.64	22	7.11	0.56	0.28	PNOV.TE.1.P02180025
scaffold_0218	36054	36077	-	12	287	0.43	24	6.69	-0.62	0.27	PNOV.TE.1.P02180025
scaffold_0218	36131	36148	-	3	425	0.94	18	-6.47	1.62	0.76	PNOV.TE.1.P02180025
scaffold_0218	36520	36520	-	1	3	1	1	0	2	1	NA
scaffold_0218	36560	36562	-	2	17	0.82	3	0.65	1.33	0.33	NA
scaffold_0218	36667	36672	-	3	20	0.65	6	0.95	0.72	0.19	NA
scaffold_0218	36724	36728	-	2	6	0.5	5	0	1	0	PNOV.TE.1.P02180026
scaffold_0218	36772	36856	-	35	2681	0.23	85	15.94	-1.33	0.35	PNOV.TE.1.P02180026
scaffold_0218	45909	45909	-	1	3	1	1	0	2	1	PNOV.TE.1.P02180032
scaffold_0218	78488	78498	-	2	6	0.5	11	0	1	0	PNOV.TE.1.P02180053
scaffold_0218	79535	79535	-	1	4	1	1	0	2	1	NA
scaffold_0218	79568	79568	-	1	4	1	1	0	2	1	NA
scaffold_0218	80291	80305	-	4	26	0.35	15	0.92	0.09	0.05	PNOV.TE.1.P02180054
scaffold_0219	45307	45307	+	1	11	1	1	0	2	1	PNOV.TE.1.P02190016
scaffold_0219	66819	66829	+	4	51	0.63	11	-0.39	0.56	0.28	PNOV.TE.1.P02190024
scaffold_0219	31942	31942	-	1	3	1	1	0	2	1	PNOV.TE.1.P02190006
scaffold_0219	52410	52410	-	1	3	1	1	0	2	1	NA
scaffold_0219	53767	53767	-	1	5	1	1	0	2	1	NA
scaffold_0219	55893	55893	-	1	3	1	1	0	2	1	NA
scaffold_0219	74820	74820	-	1	184	1	1	0	2	1	PNOV.TE.1.P02190029
scaffold_0220	553	564	+	2	22	0.77	12	-3	1.23	0.23	PNOV.TE.1.P02200001
scaffold_0220	38781	38781	+	1	3	1	1	0	2	1	PNOV.TE.1.P02200021
scaffold_0220	52786	52793	+	5	79	0.63	8	1.49	0.45	0.33	PNOV.TE.1.P02200029
scaffold_0220	54254	54259	+	2	20	0.6	6	-0.5	1.03	0.03	PNOV.TE.1.P02200030
scaffold_0220	65365	65370	+	2	16	0.81	6	-1.56	1.3	0.3	PNOV.TE.1.P02200041
scaffold_0220	19671	19679	-	3	16	0.44	9	-1.38	0.49	0.05	PNOV.TE.1.P02200009
scaffold_0220	23760	23760	-	1	3	1	1	0	2	1	PNOV.TE.1.P02200011
scaffold_0220	23799	23806	-	3	33	0.7	8	2.44	0.85	0.27	PNOV.TE.1.P02200011
scaffold_0220	25200	25201	-	2	7	0.57	2	0.07	1.01	0.01	PNOV.TE.1.P02200013
scaffold_0220	30068	30068	-	1	5	1	1	0	2	1	PNOV.TE.1.P02200016
scaffold_0220	32300	32301	-	2	17	0.76	2	0.26	1.21	0.21	PNOV.TE.1.P02200017
scaffold_0220	40869	40885	-	2	15	0.8	17	-4.8	1.28	0.28	PNOV.TE.1.P02200022
scaffold_0221	48894	48904	+	2	16	0.62	11	1.25	1.05	0.05	PNOV.TE.1.P02210023
scaffold_0221	51734	51741	+	6	53	0.3	8	0.31	-0.35	0.09	PNOV.TE.1.P02210025
scaffold_0221	52231	52231	+	1	4	1	1	0	2	1	NA
scaffold_0221	79002	79013	+	4	83	0.82	12	-3.33	1.06	0.53	PNOV.TE.1.P02210043
scaffold_0221	17279	17298	-	5	33	0.36	20	0.77	-0.14	0.08	PNOV.TE.1.P02210006
scaffold_0221	20639	20639	-	1	5	1	1	0	2	1	NA
scaffold_0221	20681	20705	-	3	21	0.43	25	-0.43	0.55	0.09	NA
scaffold_0221	20759	20759	-	1	9	1	1	0	2	1	NA
scaffold_0221	20822	20822	-	1	3	1	1	0	2	1	NA
scaffold_0221	21234	21242	-	5	256	0.61	9	0.27	0.31	0.27	PNOV.TE.1.P02210009
scaffold_0221	33982	33982	-	1	3	1	1	0	2	1	PNOV.TE.1.P02210015
scaffold_0221	34232	34232	-	1	3	1	1	0	2	1	NA
scaffold_0221	35556	35579	-	9	114	0.42	24	-0.51	-0.43	0.23	PNOV.TE.1.P02210016
scaffold_0221	40507	40516	-	2	12	0.58	10	0.75	1.02	0.02	PNOV.TE.1.P02210018
scaffold_0221	42036	42036	-	1	3	1	1	0	2	1	PNOV.TE.1.P02210019
scaffold_0221	51702	51702	-	1	3	1	1	0	2	1	PNOV.TE.1.P02210024
scaffold_0221	53313	53313	-	1	6	1	1	0	2	1	PNOV.TE.1.P02210026
scaffold_0221	56280	56288	-	2	6	0.5	9	0	1	0	PNOV.TE.1.P02210028
scaffold_0221	67306	67306	-	1	6	1	1	0	2	1	PNOV.TE.1.P02210033
scaffold_0221	68881	68881	-	1	18	1	1	0	2	1	NA
scaffold_0221	68964	68989	-	4	14	0.36	26	-2.86	0.04	0.02	NA
scaffold_0221	69259	69259	-	1	3	1	1	0	2	1	NA
scaffold_0221	69548	69564	-	4	33	0.61	17	3.24	0.41	0.21	PNOV.TE.1.P02210035
scaffold_0221	73173	73179	-	5	137	0.77	7	-2.26	0.76	0.47	PNOV.TE.1.P02210038
scaffold_0221	75584	75584	-	1	7	1	1	0	2	1	PNOV.TE.1.P02210040
scaffold_0221	79023	79023	-	1	18	1	1	0	2	1	PNOV.TE.1.P02210042
scaffold_0222	5188	5197	+	2	20	0.5	10	0	1	0	PNOV.TE.1.P02220004
scaffold_0222	12207	12207	+	1	3	1	1	0	2	1	PNOV.TE.1.P02220008
scaffold_0222	18570	18570	+	1	14	1	1	0	2	1	PNOV.TE.1.P02220012
scaffold_0222	19274	19275	+	2	10	0.7	2	0.2	1.12	0.12	NA
scaffold_0222	23682	23698	+	2	8	0.5	17	0	1	0	PNOV.TE.1.P02220015
scaffold_0222	68701	68709	+	3	22	0.5	9	1.09	0.58	0.1	PNOV.TE.1.P02220041
scaffold_0222	53207	53207	-	1	4	1	1	0	2	1	PNOV.TE.1.P02220031
scaffold_0222	79167	79175	-	3	50	0.6	9	1.9	0.63	0.14	PNOV.TE.1.P02220047
scaffold_0223	15301	15301	+	1	7	1	1	0	2	1	PNOV.TE.1.P02230014
scaffold_0223	17012	17012	+	1	9	1	1	0	2	1	PNOV.TE.1.P02230015
scaffold_0223	17426	17426	+	1	3	1	1	0	2	1	NA
scaffold_0223	17468	17468	+	1	3	1	1	0	2	1	NA
scaffold_0223	32629	32633	+	2	7	0.57	5	-0.29	1.01	0.01	PNOV.TE.1.P02230022
scaffold_0223	48027	48027	+	1	15	1	1	0	2	1	PNOV.TE.1.P02230029
scaffold_0223	48212	48212	+	1	3	1	1	0	2	1	NA
scaffold_0223	48360	48384	+	2	8	0.5	25	0	1	0	NA
scaffold_0223	54463	54463	+	1	3	1	1	0	2	1	PNOV.TE.1.P02230034
scaffold_0223	75837	75837	+	1	17	1	1	0	2	1	PNOV.TE.1.P02230044
scaffold_0223	76022	76022	+	1	3	1	1	0	2	1	NA
scaffold_0223	4430	4437	-	4	28	0.43	8	0.93	0.16	0.08	PNOV.TE.1.P02230005
scaffold_0223	18002	18002	-	1	3	1	1	0	2	1	NA
scaffold_0223	22165	22177	-	7	79	0.43	13	-0.73	-0.28	0.19	PNOV.TE.1.P02230016
scaffold_0223	42467	42467	-	1	14	1	1	0	2	1	PNOV.TE.1.P02230026
scaffold_0224	9001	9001	+	1	3	1	1	0	2	1	PNOV.TE.1.P02240003
scaffold_0224	38055	38065	+	4	18	0.33	11	-1	0.08	0.04	PNOV.TE.1.P02240017
scaffold_0224	38323	38323	+	1	3	1	1	0	2	1	NA
scaffold_0224	39085	39097	+	5	107	0.39	13	-2.18	0.07	0.17	PNOV.TE.1.P02240018
scaffold_0224	50154	50168	+	4	99	0.53	15	-4.27	0.29	0.14	PNOV.TE.1.P02240022
scaffold_0224	25549	25566	-	6	54	0.3	18	-1.13	-0.36	0.09	PNOV.TE.1.P02240007
scaffold_0224	33629	33631	-	2	33	0.79	3	0.58	1.25	0.25	PNOV.TE.1.P02240013
scaffold_0224	63662	63662	-	1	3	1	1	0	2	1	PNOV.TE.1.P02240025
scaffold_0224	69983	69983	-	1	3	1	1	0	2	1	PNOV.TE.1.P02240029
scaffold_0224	70498	70498	-	1	3	1	1	0	2	1	NA
scaffold_0224	71968	71971	-	2	59	0.83	4	0.99	1.34	0.34	PNOV.TE.1.P02240030
scaffold_0225	31585	31585	+	1	5	1	1	0	2	1	PNOV.TE.1.P02250020
scaffold_0225	55921	55922	+	2	26	0.85	2	0.35	1.38	0.38	PNOV.TE.1.P02250029
scaffold_0225	1341	1341	-	1	3	1	1	0	2	1	NA
scaffold_0225	11568	11568	-	1	3	1	1	0	2	1	NA
scaffold_0225	14142	14142	-	1	5	1	1	0	2	1	PNOV.TE.1.P02250008
scaffold_0225	14618	14618	-	1	3	1	1	0	2	1	PNOV.TE.1.P02250009
scaffold_0225	24276	24276	-	1	3	1	1	0	2	1	PNOV.TE.1.P02250013
scaffold_0225	34188	34188	-	1	4	1	1	0	2	1	NA
scaffold_0225	34313	34313	-	1	3	1	1	0	2	1	NA
scaffold_0225	37996	37996	-	1	4	1	1	0	2	1	NA
scaffold_0225	38050	38050	-	1	5	1	1	0	2	1	NA
scaffold_0225	41677	41688	-	2	6	0.5	12	0	1	0	PNOV.TE.1.P02250021
scaffold_0225	44496	44496	-	1	3	1	1	0	2	1	PNOV.TE.1.P02250023
scaffold_0225	50561	50561	-	1	3	1	1	0	2	1	PNOV.TE.1.P02250026
scaffold_0225	64020	64020	-	1	12	1	1	0	2	1	PNOV.TE.1.P02250032
scaffold_0225	68378	68378	-	1	3	1	1	0	2	1	PNOV.TE.1.P02250035
scaffold_0225	68516	68516	-	1	3	1	1	0	2	1	PNOV.TE.1.P02250035
scaffold_0225	69350	69352	-	2	58	0.9	3	-0.79	1.52	0.52	PNOV.TE.1.P02250036
scaffold_0225	71378	71378	-	1	5	1	1	0	2	1	PNOV.TE.1.P02250038
scaffold_0225	76199	76224	-	6	239	0.44	26	6.4	0.16	0.29	PNOV.TE.1.P02250041
scaffold_0226	5150	5152	+	2	11	0.64	3	0.27	1.05	0.05	PNOV.TE.1.P02260004
scaffold_0226	7493	7493	+	1	3	1	1	0	2	1	PNOV.TE.1.P02260005
scaffold_0226	24184	24184	+	1	3	1	1	0	2	1	PNOV.TE.1.P02260017
scaffold_0226	24248	24262	+	4	33	0.48	15	3.52	0.34	0.17	PNOV.TE.1.P02260017
scaffold_0226	26177	26177	+	1	3	1	1	0	2	1	NA
scaffold_0226	47617	47647	+	3	40	0.72	31	-8.95	0.92	0.32	PNOV.TE.1.P02260031
scaffold_0226	47693	47693	+	1	3	1	1	0	2	1	PNOV.TE.1.P02260031
scaffold_0226	51343	51356	+	5	122	0.75	14	5.26	0.84	0.5	PNOV.TE.1.P02260035
scaffold_0226	71593	71593	+	1	6	1	1	0	2	1	PNOV.TE.1.P02260050
scaffold_0226	18503	18503	-	1	3	1	1	0	2	1	PNOV.TE.1.P02260012
scaffold_0226	34415	34421	-	2	21	0.86	7	2.14	1.41	0.41	PNOV.TE.1.P02260023
scaffold_0226	57443	57468	-	10	510	0.71	26	-2.83	0.48	0.54	PNOV.TE.1.P02260040
scaffold_0227	19651	19651	+	1	3	1	1	0	2	1	NA
scaffold_0227	24733	24733	+	1	35	1	1	0	2	1	NA
scaffold_0227	25525	25535	+	5	486	0.81	11	-1.96	1.05	0.59	PNOV.TE.1.P02270011
scaffold_0227	25567	25567	+	1	3	1	1	0	2	1	PNOV.TE.1.P02270011
scaffold_0227	39317	39317	+	1	4	1	1	0	2	1	PNOV.TE.1.P02270021
scaffold_0227	61418	61418	+	1	4	1	1	0	2	1	PNOV.TE.1.P02270033
scaffold_0227	64416	64416	+	1	7	1	1	0	2	1	PNOV.TE.1.P02270037
scaffold_0227	10241	10241	-	1	3	1	1	0	2	1	NA
scaffold_0227	10395	10405	-	4	71	0.58	11	0.63	0.59	0.29	PNOV.TE.1.P02270003
scaffold_0227	11811	11811	-	1	7	1	1	0	2	1	PNOV.TE.1.P02270004
scaffold_0227	29208	29213	-	2	11	0.64	6	-0.68	1.05	0.05	PNOV.TE.1.P02270013
scaffold_0227	32549	32549	-	1	3	1	1	0	2	1	PNOV.TE.1.P02270015
scaffold_0228	2131	2131	+	1	4	1	1	0	2	1	PNOV.TE.1.P02280001
scaffold_0228	11240	11240	+	1	10	1	1	0	2	1	PNOV.TE.1.P02280005
scaffold_0228	18831	18843	+	4	35	0.43	13	-2.74	0.18	0.09	PNOV.TE.1.P02280011
scaffold_0228	19046	19046	+	1	4	1	1	0	2	1	NA
scaffold_0228	34248	34264	+	4	18	0.44	17	2	0.14	0.07	PNOV.TE.1.P02280022
scaffold_0228	53076	53094	+	9	795	0.44	19	-3.65	0.26	0.45	PNOV.TE.1.P02280033
scaffold_0228	54538	54538	+	1	4	1	1	0	2	1	PNOV.TE.1.P02280034
scaffold_0228	61271	61283	+	4	27	0.59	13	2.52	0.4	0.2	PNOV.TE.1.P02280040
scaffold_0228	63276	63276	+	1	4	1	1	0	2	1	PNOV.TE.1.P02280042
scaffold_0228	8678	8686	-	2	30	0.8	9	2.4	1.28	0.28	PNOV.TE.1.P02280002
scaffold_0228	10171	10192	-	2	22	0.59	22	1.91	1.02	0.02	PNOV.TE.1.P02280003
scaffold_0228	16610	16610	-	1	3	1	1	0	2	1	PNOV.TE.1.P02280008
scaffold_0228	16705	16727	-	8	146	0.4	23	-2.03	-0.48	0.17	PNOV.TE.1.P02280008
scaffold_0228	24194	24194	-	1	3	1	1	0	2	1	PNOV.TE.1.P02280015
scaffold_0228	24741	24741	-	1	3	1	1	0	2	1	NA
scaffold_0228	24805	24805	-	1	3	1	1	0	2	1	NA
scaffold_0228	25001	25001	-	1	13	1	1	0	2	1	PNOV.TE.1.P02280016
scaffold_0228	25104	25125	-	8	185	0.57	22	3.87	0.01	0.34	PNOV.TE.1.P02280016
scaffold_0228	26503	26503	-	1	12	1	1	0	2	1	PNOV.TE.1.P02280017
scaffold_0228	28310	28313	-	2	7	0.57	4	0.21	1.01	0.01	PNOV.TE.1.P02280018
scaffold_0228	33452	33463	-	3	33	0.48	12	-2.38	0.55	0.09	PNOV.TE.1.P02280021
scaffold_0228	38908	38908	-	1	3	1	1	0	2	1	PNOV.TE.1.P02280025
scaffold_0228	42776	42776	-	1	6	1	1	0	2	1	PNOV.TE.1.P02280027
scaffold_0228	43929	43944	-	8	93	0.59	16	-3.31	-0.09	0.3	PNOV.TE.1.P02280028
scaffold_0228	50813	50813	-	1	3	1	1	0	2	1	NA
scaffold_0229	5103	5106	+	2	94	0.71	4	-0.64	1.13	0.13	PNOV.TE.1.P02290002
scaffold_0229	57160	57160	+	1	4	1	1	0	2	1	PNOV.TE.1.P02290034
scaffold_0229	58450	58460	+	2	45	0.6	11	-1	1.03	0.03	PNOV.TE.1.P02290035
scaffold_0229	13475	13475	-	1	3	1	1	0	2	1	PNOV.TE.1.P02290005
scaffold_0229	14424	14424	-	1	5	1	1	0	2	1	PNOV.TE.1.P02290006
scaffold_0229	15996	16039	-	5	87	0.41	44	-12.56	0.26	0.25	PNOV.TE.1.P02290007
scaffold_0229	21953	21956	-	2	11	0.73	4	-0.68	1.15	0.15	PNOV.TE.1.P02290009
scaffold_0229	26158	26162	-	2	22	0.64	5	-0.55	1.05	0.05	PNOV.TE.1.P02290012
scaffold_0229	47220	47251	-	10	112	0.54	32	-8.6	-0.33	0.3	PNOV.TE.1.P02290025
scaffold_0229	48222	48222	-	1	4	1	1	0	2	1	PNOV.TE.1.P02290026
scaffold_0229	48258	48324	-	19	4897	0.41	67	17.52	-0.14	0.5	PNOV.TE.1.P02290026
scaffold_0230	13063	13063	+	1	3	1	1	0	2	1	PNOV.TE.1.P02300008
scaffold_0230	23137	23149	+	3	54	0.72	13	-2.94	0.92	0.32	PNOV.TE.1.P02300017
scaffold_0230	36842	36845	+	3	48	0.83	4	-1.17	1.18	0.48	PNOV.TE.1.P02300028
scaffold_0230	41052	41052	+	1	5	1	1	0	2	1	PNOV.TE.1.P02300031
scaffold_0230	68946	68996	+	17	1264	0.54	51	-6.9	-0.45	0.4	PNOV.TE.1.P02300049
scaffold_0230	69087	69093	+	2	11	0.64	7	-0.82	1.05	0.05	PNOV.TE.1.P02300049
scaffold_0230	69207	69225	+	2	17	0.71	19	-3.71	1.13	0.13	NA
scaffold_0230	79680	79690	+	2	14	0.64	11	-1.43	1.06	0.06	NA
scaffold_0230	2231	2231	-	1	3	1	1	0	2	1	PNOV.TE.1.P02300001
scaffold_0230	16347	16347	-	1	3	1	1	0	2	1	PNOV.TE.1.P02300011
scaffold_0230	19179	19182	-	3	42	0.64	4	-0.55	0.73	0.2	PNOV.TE.1.P02300013
scaffold_0230	20136	20138	-	2	10	0.5	3	0	1	0	PNOV.TE.1.P02300014
scaffold_0230	21642	21642	-	1	3	1	1	0	2	1	NA
scaffold_0230	40744	40744	-	1	4	1	1	0	2	1	PNOV.TE.1.P02300030
scaffold_0230	46679	46679	-	1	3	1	1	0	2	1	NA
scaffold_0230	47455	47493	-	5	84	0.45	39	8.35	-0.02	0.13	PNOV.TE.1.P02300034
scaffold_0230	52314	52314	-	1	4	1	1	0	2	1	NA
scaffold_0230	52513	52513	-	1	5	1	1	0	2	1	PNOV.TE.1.P02300038
scaffold_0230	52565	52586	-	15	3454	0.56	22	7.99	0.22	0.54	PNOV.TE.1.P02300038
scaffold_0230	66285	66322	-	9	114	0.24	38	-3.61	-0.78	0.12	PNOV.TE.1.P02300047
scaffold_0230	78284	78284	-	1	6	1	1	0	2	1	PNOV.TE.1.P02300053
scaffold_0231	10045	10045	+	1	3	1	1	0	2	1	NA
scaffold_0231	25480	25480	+	1	3	1	1	0	2	1	PNOV.TE.1.P02310014
scaffold_0231	51640	51657	+	5	54	0.43	18	0.61	-0.04	0.12	PNOV.TE.1.P02310028
scaffold_0231	58892	58900	+	2	14	0.79	9	2.29	1.25	0.25	PNOV.TE.1.P02310031
scaffold_0231	18224	18224	-	1	5	1	1	0	2	1	NA
scaffold_0231	19900	19900	-	1	3	1	1	0	2	1	PNOV.TE.1.P02310011
scaffold_0231	42097	42109	-	2	7	0.57	13	-0.86	1.01	0.01	NA
scaffold_0231	42484	42500	-	9	169	0.5	17	4.44	-0.17	0.32	PNOV.TE.1.P02310023
scaffold_0232	170	170	+	1	13	1	1	0	2	1	PNOV.TE.1.P02320001
scaffold_0232	8262	8272	+	2	38	0.53	11	-0.26	1	0	PNOV.TE.1.P02320006
scaffold_0232	13183	13183	+	1	6	1	1	0	2	1	PNOV.TE.1.P02320010
scaffold_0232	15889	15889	+	1	4	1	1	0	2	1	PNOV.TE.1.P02320012
scaffold_0232	21409	21426	+	4	20	0.4	18	-0.05	0.1	0.05	PNOV.TE.1.P02320014
scaffold_0232	22554	22554	+	1	3	1	1	0	2	1	PNOV.TE.1.P02320015
scaffold_0232	22583	22599	+	11	218	0.33	17	2.28	-0.81	0.19	PNOV.TE.1.P02320015
scaffold_0232	38725	38725	+	1	3	1	1	0	2	1	PNOV.TE.1.P02320019
scaffold_0232	43171	43174	+	2	30	0.9	4	1.2	1.53	0.53	PNOV.TE.1.P02320022
scaffold_0232	47922	47922	+	1	6	1	1	0	2	1	PNOV.TE.1.P02320026
scaffold_0232	52064	52064	+	1	5	1	1	0	2	1	PNOV.TE.1.P02320029
scaffold_0232	55205	55211	+	4	152	0.89	7	-2.51	1.37	0.69	PNOV.TE.1.P02320031
scaffold_0232	70366	70369	+	2	18	0.61	4	0.33	1.04	0.04	PNOV.TE.1.P02320043
scaffold_0232	41241	41241	-	1	6	1	1	0	2	1	PNOV.TE.1.P02320020
scaffold_0232	46946	46966	-	3	76	0.91	21	-8.3	1.47	0.66	PNOV.TE.1.P02320025
scaffold_0232	58356	58363	-	2	10	0.5	8	0	1	0	PNOV.TE.1.P02320032
scaffold_0232	63379	63402	-	8	301	0.62	24	-5.31	0.3	0.43	PNOV.TE.1.P02320036
scaffold_0233	28310	28319	+	4	37	0.65	10	2.09	0.51	0.26	PNOV.TE.1.P02330024
scaffold_0233	37451	37451	+	1	32	1	1	0	2	1	PNOV.TE.1.P02330030
scaffold_0233	49962	49965	+	2	36	0.61	4	-0.33	1.04	0.04	PNOV.TE.1.P02330033
scaffold_0233	50705	50727	+	6	673	0.97	23	1.09	1.71	0.89	PNOV.TE.1.P02330034
scaffold_0233	3331	3331	-	1	5	1	1	0	2	1	PNOV.TE.1.P02330004
scaffold_0233	3410	3410	-	1	4	1	1	0	2	1	PNOV.TE.1.P02330004
scaffold_0233	7737	7740	-	2	24	0.67	4	-0.5	1.08	0.08	PNOV.TE.1.P02330007
scaffold_0233	23332	23332	-	1	5	1	1	0	2	1	PNOV.TE.1.P02330019
scaffold_0233	25350	25374	-	2	7	0.57	25	1.71	1.01	0.01	NA
scaffold_0233	25791	25791	-	1	4	1	1	0	2	1	PNOV.TE.1.P02330022
scaffold_0233	25820	25847	-	6	143	0.44	28	-2.91	-0.02	0.22	PNOV.TE.1.P02330022
scaffold_0233	33063	33083	-	5	65	0.4	21	-2.83	-0.06	0.11	PNOV.TE.1.P02330027
scaffold_0233	52577	52588	-	3	151	0.87	12	-4.23	1.31	0.57	PNOV.TE.1.P02330035
scaffold_0233	56653	56653	-	1	3	1	1	0	2	1	PNOV.TE.1.P02330038
scaffold_0233	78303	78303	-	1	4	1	1	0	2	1	PNOV.TE.1.P02330045
scaffold_0233	78336	78349	-	8	1340	0.83	14	2.69	0.89	0.63	PNOV.TE.1.P02330045
scaffold_0234	118	130	+	2	7	0.57	13	0.86	1.01	0.01	PNOV.TE.1.P02340001
scaffold_0234	20570	20588	+	6	65	0.26	19	-0.78	-0.45	0.05	PNOV.TE.1.P02340012
scaffold_0234	21475	21475	+	1	6	1	1	0	2	1	NA
scaffold_0234	21619	21619	+	1	3	1	1	0	2	1	NA
scaffold_0234	21649	21649	+	1	3	1	1	0	2	1	NA
scaffold_0234	21724	21724	+	1	3	1	1	0	2	1	NA
scaffold_0234	22249	22249	+	1	17	1	1	0	2	1	PNOV.TE.1.P02340013
scaffold_0234	33813	33813	+	1	5	1	1	0	2	1	PNOV.TE.1.P02340022
scaffold_0234	36142	36142	+	1	4	1	1	0	2	1	PNOV.TE.1.P02340024
scaffold_0234	37314	37314	+	1	3	1	1	0	2	1	NA
scaffold_0234	59129	59129	+	1	4	1	1	0	2	1	PNOV.TE.1.P02340037
scaffold_0234	6638	6638	-	1	10	1	1	0	2	1	PNOV.TE.1.P02340004
scaffold_0234	13497	13497	-	1	3	1	1	0	2	1	PNOV.TE.1.P02340007
scaffold_0234	17538	17562	-	4	22	0.5	25	-2.14	0.23	0.12	PNOV.TE.1.P02340010
scaffold_0234	19029	19029	-	1	3	1	1	0	2	1	NA
scaffold_0234	19340	19343	-	2	48	0.75	4	0.75	1.19	0.19	PNOV.TE.1.P02340011
scaffold_0234	31776	31782	-	2	6	0.5	7	0	1	0	PNOV.TE.1.P02340020
scaffold_0234	40120	40129	-	3	16	0.38	10	1.12	0.44	0.01	PNOV.TE.1.P02340026
scaffold_0234	41306	41318	-	3	32	0.59	13	0.12	0.71	0.19	PNOV.TE.1.P02340027
scaffold_0234	61615	61615	-	1	5	1	1	0	2	1	PNOV.TE.1.P02340038
scaffold_0234	62947	62967	-	6	80	0.51	21	3.51	0.04	0.24	PNOV.TE.1.P02340040
scaffold_0235	17857	17857	+	1	4	1	1	0	2	1	PNOV.TE.1.P02350017
scaffold_0235	22295	22307	+	8	111	0.33	13	-2.16	-0.47	0.18	PNOV.TE.1.P02350019
scaffold_0235	22391	22391	+	1	8	1	1	0	2	1	PNOV.TE.1.P02350019
scaffold_0235	739	739	-	1	4	1	1	0	2	1	NA
scaffold_0235	1084	1123	-	5	28	0.39	40	-1.68	-0.08	0.1	PNOV.TE.1.P02350001
scaffold_0235	17856	17868	-	3	54	0.89	13	5.11	1.39	0.61	PNOV.TE.1.P02350016
scaffold_0235	44512	44512	-	1	7	1	1	0	2	1	NA
scaffold_0235	44700	44724	-	3	12	0.5	25	-3.75	0.5	0.05	NA
scaffold_0235	45284	45290	-	2	14	0.5	7	0	1	0	PNOV.TE.1.P02350027
scaffold_0235	58940	58944	-	2	8	0.62	5	0.5	1.05	0.05	PNOV.TE.1.P02350033
scaffold_0235	58969	58969	-	1	5	1	1	0	2	1	PNOV.TE.1.P02350033
scaffold_0235	59551	59551	-	1	4	1	1	0	2	1	PNOV.TE.1.P02350034
scaffold_0235	60696	60703	-	2	10	0.6	8	-0.7	1.03	0.03	PNOV.TE.1.P02350035
scaffold_0236	13140	13145	+	2	11	0.73	6	1.14	1.15	0.15	PNOV.TE.1.P02360007
scaffold_0236	44371	44372	+	2	13	0.77	2	-0.27	1.22	0.22	PNOV.TE.1.P02360029
scaffold_0236	51884	51884	+	1	6	1	1	0	2	1	PNOV.TE.1.P02360035
scaffold_0236	68944	68944	+	1	5	1	1	0	2	1	PNOV.TE.1.P02360042
scaffold_0236	78509	78512	+	2	26	0.85	4	1.04	1.38	0.38	NA
scaffold_0236	1641	1641	-	1	5	1	1	0	2	1	PNOV.TE.1.P02360001
scaffold_0236	23741	23741	-	1	5	1	1	0	2	1	PNOV.TE.1.P02360014
scaffold_0236	24491	24505	-	2	9	0.67	15	-2.33	1.08	0.08	NA
scaffold_0236	27547	27547	-	1	4	1	1	0	2	1	PNOV.TE.1.P02360018
scaffold_0236	27588	27594	-	4	28	0.36	7	-0.75	0.15	0.07	PNOV.TE.1.P02360018
scaffold_0236	34963	34971	-	3	76	0.45	9	0.5	0.5	0.05	PNOV.TE.1.P02360023
scaffold_0236	36389	36392	-	3	28	0.57	4	-0.32	0.67	0.16	PNOV.TE.1.P02360024
scaffold_0236	41174	41181	-	3	11	0.45	8	1.32	0.46	0.03	PNOV.TE.1.P02360026
scaffold_0236	42091	42092	-	2	15	0.73	2	-0.23	1.16	0.16	PNOV.TE.1.P02360027
scaffold_0236	44109	44109	-	1	8	1	1	0	2	1	PNOV.TE.1.P02360028
scaffold_0236	51043	51080	-	12	645	0.78	38	-3.18	0.61	0.61	PNOV.TE.1.P02360033
scaffold_0236	72794	72794	-	1	3	1	1	0	2	1	PNOV.TE.1.P02360043
scaffold_0236	73730	73730	-	1	3	1	1	0	2	1	PNOV.TE.1.P02360044
scaffold_0236	73792	73816	-	7	183	0.48	25	-0.04	0.34	0.41	PNOV.TE.1.P02360044
scaffold_0237	2147	2148	+	2	189	0.97	2	0.47	1.82	0.82	PNOV.TE.1.P02370001
scaffold_0237	2214	2214	+	1	19	1	1	0	2	1	PNOV.TE.1.P02370001
scaffold_0237	2262	2262	+	1	6	1	1	0	2	1	PNOV.TE.1.P02370001
scaffold_0237	7591	7591	+	1	3	1	1	0	2	1	PNOV.TE.1.P02370003
scaffold_0237	10870	10870	+	1	3	1	1	0	2	1	PNOV.TE.1.P02370006
scaffold_0237	49374	49374	+	1	3	1	1	0	2	1	NA
scaffold_0237	49478	49478	+	1	4	1	1	0	2	1	NA
scaffold_0237	53646	53646	+	1	3	1	1	0	2	1	NA
scaffold_0237	60700	60700	+	1	3	1	1	0	2	1	PNOV.TE.1.P02370036
scaffold_0237	61543	61543	+	1	4	1	1	0	2	1	NA
scaffold_0237	64522	64522	+	1	3	1	1	0	2	1	PNOV.TE.1.P02370038
